SHA code,SHA name,PCT code,PCT name,Practice code,Practice name,IMD 2010
Q30,North East Strategic Health Authority,5ND,County Durham,A83007,DR. P. BURRELL & PARTNERS,36.69
Q30,North East Strategic Health Authority,5ND,County Durham,A83008,HALLGARTH SURGERY,40.53
Q30,North East Strategic Health Authority,5ND,County Durham,A83009,BRIDGE END SURGERY,20.45
Q30,North East Strategic Health Authority,5ND,County Durham,A83011,CLAYPATH & UNIVERSITY MEDICAL GROUP,8.43
Q30,North East Strategic Health Authority,5ND,County Durham,A83012,WILLIAM BROWN CENTRE,37.34
Q30,North East Strategic Health Authority,5ND,County Durham,A83014,BELMONT SURGERY,15.61
Q30,North East Strategic Health Authority,5ND,County Durham,A83015,STATION VIEW MEDICAL CENTRE,32.90
Q30,North East Strategic Health Authority,5ND,County Durham,A83016,TANFIELD VIEW MEDICAL GROUP,30.71
Q30,North East Strategic Health Authority,5ND,County Durham,A83017,DR. K M PATEL & PARTNERS,38.54
Q30,North East Strategic Health Authority,5ND,County Durham,A83018,CONSETT MEDICAL CENTRE,22.47
Q30,North East Strategic Health Authority,5ND,County Durham,A83019,DR. R.G. ABBOTT AND DR. PATEL,39.64
Q30,North East Strategic Health Authority,5ND,County Durham,A83020,NORTH HOUSE SURGERY,30.87
Q30,North East Strategic Health Authority,5ND,County Durham,A83021,AUCKLAND MEDICAL GROUP,34.20
Q30,North East Strategic Health Authority,5ND,County Durham,A83022,THE MEDICAL GROUP,23.52
Q30,North East Strategic Health Authority,5ND,County Durham,A83023,STANLEY MEDICAL GROUP,33.24
Q30,North East Strategic Health Authority,5ND,County Durham,A83024,WEST RAINTON SURGERY,23.49
Q30,North East Strategic Health Authority,5ND,County Durham,A83025,BISHOPGATE MEDICAL CENTRE,37.03
Q30,North East Strategic Health Authority,5ND,County Durham,A83026,SACRISTON MEDICAL CENTRE,23.43
Q30,North East Strategic Health Authority,5ND,County Durham,A83027,COXHOE MEDICAL PRACTICE,17.35
Q30,North East Strategic Health Authority,5ND,County Durham,A83028,GROUP PRACTICE SURGERY,19.66
Q30,North East Strategic Health Authority,5ND,County Durham,A83029,THE SURGERY GREAT LUMLEY,16.57
Q30,North East Strategic Health Authority,5ND,County Durham,A83030,DUNELM MEDICAL PRACTICE,20.22
Q30,North East Strategic Health Authority,5ND,County Durham,A83032,COCKFIELD SURGERY,25.00
Q30,North East Strategic Health Authority,5ND,County Durham,A83033,"THE SURGERY, PELTON",24.89
Q30,North East Strategic Health Authority,5ND,County Durham,A83035,THE WEARDALE PRACTICE,19.75
Q30,North East Strategic Health Authority,5ND,County Durham,A83036,CHASTLETON MEDICAL GROUP,8.63
Q30,North East Strategic Health Authority,5ND,County Durham,A83037,DR.FERGUSON & PARTNERS,24.58
Q30,North East Strategic Health Authority,5ND,County Durham,A83038,CEDARS MEDICAL GROUP,19.08
Q30,North East Strategic Health Authority,5ND,County Durham,A83041,DR D S RANGAR & PARTNERS,32.32
Q30,North East Strategic Health Authority,5ND,County Durham,A83042,DR. C.P. FAIRLAMB & PARTNERS,34.83
Q30,North East Strategic Health Authority,5ND,County Durham,A83043,OLD FORGE SURGERY,16.58
Q30,North East Strategic Health Authority,5ND,County Durham,A83044,THE HORDEN GROUP PRACTICE,39.35
Q30,North East Strategic Health Authority,5ND,County Durham,A83045,DR.OAKENFULL & PARTNERS,32.73
Q30,North East Strategic Health Authority,5ND,County Durham,A83046,BARNARD CASTLE SURGERY,13.73
Q30,North East Strategic Health Authority,5ND,County Durham,A83049,QUEENS ROAD SURGERY,20.38
Q30,North East Strategic Health Authority,5ND,County Durham,A83050,CESTRIA HEALTH CENTRE,18.98
Q30,North East Strategic Health Authority,5ND,County Durham,A83051,MARLBOROUGH SURGERY,32.38
Q30,North East Strategic Health Authority,5ND,County Durham,A83052,DR.WOOD & PARTNERS,29.38
Q30,North East Strategic Health Authority,5ND,County Durham,A83054,DR.JONES & PARTNERS,20.96
Q30,North East Strategic Health Authority,5ND,County Durham,A83055,CHEVELEY PARK MEDICAL CTR,10.12
Q30,North East Strategic Health Authority,5ND,County Durham,A83057,SHINWELL MEDICAL GROUP,43.15
Q30,North East Strategic Health Authority,5ND,County Durham,A83060,PINFOLD MEDICAL PRACTICE,21.06
Q30,North East Strategic Health Authority,5ND,County Durham,A83061,GAINFORD SURGERY,10.89
Q30,North East Strategic Health Authority,5ND,County Durham,A83066,JUBILEE MEDICAL GROUP,29.55
Q30,North East Strategic Health Authority,5ND,County Durham,A83068,JUPITER HOUSE,39.93
Q30,North East Strategic Health Authority,5ND,County Durham,A83071,THE NEW SEAHAM MEDICAL GROUP,31.00
Q30,North East Strategic Health Authority,5ND,County Durham,A83072,PARK HOUSE SURGERY,13.38
Q30,North East Strategic Health Authority,5ND,County Durham,A83073,DRS LAMBERT & NG,32.05
Q30,North East Strategic Health Authority,5ND,County Durham,A83074,PEASEWAY MEDICAL CENTRE,28.37
Q30,North East Strategic Health Authority,5ND,County Durham,A83075,DR KV REDDY,31.90
Q30,North East Strategic Health Authority,5ND,County Durham,A83076,DIPTON SURGERY,27.84
Q30,North East Strategic Health Authority,5ND,County Durham,A83603,DR.ROY,29.43
Q30,North East Strategic Health Authority,5ND,County Durham,A83610,WINGATE MEDICAL PRACTICE INTRAHEALTH,35.37
Q30,North East Strategic Health Authority,5ND,County Durham,A83616,DR M D RAMAKRISHNA GUPTA,42.53
Q30,North East Strategic Health Authority,5ND,County Durham,A83617,BROWNEY HOUSE SURGERY,18.75
Q30,North East Strategic Health Authority,5ND,County Durham,A83618,OAKFIELDS HEALTH CENTRE,20.85
Q30,North East Strategic Health Authority,5ND,County Durham,A83619,DR. S H S MANSOUR,41.82
Q30,North East Strategic Health Authority,5ND,County Durham,A83622,THE HAVEN SURGERY,27.36
Q30,North East Strategic Health Authority,5ND,County Durham,A83626,EVENWOOD SURGERY,30.32
Q30,North East Strategic Health Authority,5ND,County Durham,A83627,DR. M. SANGHERA,33.05
Q30,North East Strategic Health Authority,5ND,County Durham,A83630,DENHOLM HOUSE,26.41
Q30,North East Strategic Health Authority,5ND,County Durham,A83632,CRAGHEAD MEDICAL CENTRE,36.87
Q30,North East Strategic Health Authority,5ND,County Durham,A83634,WEST CORNFORTH MEDICAL CENTRE,40.58
Q30,North East Strategic Health Authority,5ND,County Durham,A83635,BOWBURN MEDICAL CENTRE,17.37
Q30,North East Strategic Health Authority,5ND,County Durham,A83636,LEADGATE SURGERY,25.54
Q30,North East Strategic Health Authority,5ND,County Durham,A83637,PELTON FELL SURGERY,27.77
Q30,North East Strategic Health Authority,5ND,County Durham,A83638,DR.BALIGA,40.07
Q30,North East Strategic Health Authority,5ND,County Durham,A83639,DRS PARTHASARATHY & PARTHASARATHY,32.45
Q30,North East Strategic Health Authority,5ND,County Durham,A83644,ANNFIELD PLAIN SURGERY,31.13
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81005,SPRINGWOOD SURGERY,13.92
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81008,ALBERT HOUSE CLINIC,50.94
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81013,BROTTON SURGERY,29.66
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81015,LAGAN SURGERY,24.89
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81018,BENTLEY MEDICAL PRACTICE,32.39
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81021,NORMANBY MEDICAL CENTRE,33.02
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81022,HILLSIDE PRACTICE,28.16
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81032,THE GARTH,17.06
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81042,SOUTH GRANGE MEDICAL CENTRE,45.48
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81043,THE MANOR HOUSE SURGERY,31.31
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81045,THE COATHAM ROAD SURGERY,26.87
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81047,MARSKE MEDICAL CENTRE,15.28
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81048,ZETLAND MEDICAL PRACTICE,16.80
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81052,THE GREEN HOUSE SURGERY,28.55
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81053,WOODSIDE SURGERY,38.56
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81054,THE SALTSCAR SURGERY,27.89
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81065,THE ESTON SURGERY,46.77
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81069,RAINBOW SURGERY,30.98
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81605,PARK AVENUE SURGERY,22.47
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,A81618,HUNTCLIFF SURGERY,24.14
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,Y00286,THE RAVENSCAR SURGERY,30.33
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,Y02499,ESTON GRANGE NHS HEALTH CARE CENTRE,56.19
Q30,North East Strategic Health Authority,5QR,Redcar and Cleveland,Y02664,SKELTON PRACTICE,32.99
Q30,North East Strategic Health Authority,TAC,Northumberland,A84002,THE ROTHBURY PRACTICE,12.52
Q30,North East Strategic Health Authority,TAC,Northumberland,A84003,LINTONVILLE MEDICAL GROUP,33.38
Q30,North East Strategic Health Authority,TAC,Northumberland,A84005,BEDLINGTONSHIRE MED.GROUP,20.96
Q30,North East Strategic Health Authority,TAC,Northumberland,A84006,THE BONDGATE SURGERY,14.32
Q30,North East Strategic Health Authority,TAC,Northumberland,A84007,PONTELAND MEDICAL GROUP,9.18
Q30,North East Strategic Health Authority,TAC,Northumberland,A84008,BELFORD MEDICAL PRACTICE,19.08
Q30,North East Strategic Health Authority,TAC,Northumberland,A84009,WATERLOO MEDICAL GROUP,32.90
Q30,North East Strategic Health Authority,TAC,Northumberland,A84011,WHITE MEDICAL GROUP,10.19
Q30,North East Strategic Health Authority,TAC,Northumberland,A84013,THE GABLES MEDICAL GROUP,29.74
Q30,North East Strategic Health Authority,TAC,Northumberland,A84014,MARINE MEDICAL GROUP,30.62
Q30,North East Strategic Health Authority,TAC,Northumberland,A84015,LABURNUM SURGERY,37.51
Q30,North East Strategic Health Authority,TAC,Northumberland,A84016,PRUDHOE MEDICAL GROUP,13.15
Q30,North East Strategic Health Authority,TAC,Northumberland,A84018,CORBRIDGE HEALTH CENTRE,9.97
Q30,North East Strategic Health Authority,TAC,Northumberland,A84020,GUIDEPOST MEDICAL GROUP,23.89
Q30,North East Strategic Health Authority,TAC,Northumberland,A84021,THE CONSULTING ROOMS,14.70
Q30,North East Strategic Health Authority,TAC,Northumberland,A84022,COQUET MEDICAL GROUP,20.00
Q30,North East Strategic Health Authority,TAC,Northumberland,A84024,BURN BRAE MEDICAL GROUP,11.98
Q30,North East Strategic Health Authority,TAC,Northumberland,A84025,CRAMLINGTON MEDICAL GROUP,23.37
Q30,North East Strategic Health Authority,TAC,Northumberland,A84026,WELL CLOSE SQUARE SURGERY,19.88
Q30,North East Strategic Health Authority,TAC,Northumberland,A84027,BELLINGHAM PRACTICE,14.92
Q30,North East Strategic Health Authority,TAC,Northumberland,A84028,SEATON PARK MEDICAL GROUP,31.52
Q30,North East Strategic Health Authority,TAC,Northumberland,A84029,WIDDRINGTON SURGERY,18.15
Q30,North East Strategic Health Authority,TAC,Northumberland,A84030,VILLAGE MEDICAL GROUP,20.08
Q30,North East Strategic Health Authority,TAC,Northumberland,A84031,GREYSTOKE SURGERY,13.28
Q30,North East Strategic Health Authority,TAC,Northumberland,A84032,BURNHOUSE SURGERY,17.56
Q30,North East Strategic Health Authority,TAC,Northumberland,A84033,THE SELE MEDICAL PRACTICE,11.83
Q30,North East Strategic Health Authority,TAC,Northumberland,A84034,HALTWHISTLE MEDICAL GROUP,18.67
Q30,North East Strategic Health Authority,TAC,Northumberland,A84035,RIVERSDALE SURGERY,12.19
Q30,North East Strategic Health Authority,TAC,Northumberland,A84036,WELLWAY MEDICAL GROUP,23.91
Q30,North East Strategic Health Authority,TAC,Northumberland,A84037,NETHERFIELD HOUSE,20.27
Q30,North East Strategic Health Authority,TAC,Northumberland,A84038,FORUM FAMILY PRACTICE,19.37
Q30,North East Strategic Health Authority,TAC,Northumberland,A84039,GAS HOUSE LANE SURGERY,13.16
Q30,North East Strategic Health Authority,TAC,Northumberland,A84040,HUMSHAUGH & WARK MED GRP,13.79
Q30,North East Strategic Health Authority,TAC,Northumberland,A84042,SCOTS GAP MEDICAL GROUP,14.76
Q30,North East Strategic Health Authority,TAC,Northumberland,A84043,BROCKWELL MEDICAL GROUP,16.48
Q30,North East Strategic Health Authority,TAC,Northumberland,A84044,UNION BRAE & NORHAM PRAC,19.96
Q30,North East Strategic Health Authority,TAC,Northumberland,A84045,HAYDON & ALLEN VALLEYS MEDICAL PRACTICE,13.08
Q30,North East Strategic Health Authority,TAC,Northumberland,A84047,BRANCH END SURGERY,9.13
Q30,North East Strategic Health Authority,TAC,Northumberland,A84048,STATION MEDICAL GROUP,32.33
Q30,North East Strategic Health Authority,TAC,Northumberland,A84604,THE GLENDALE SURGERY,17.12
Q30,North East Strategic Health Authority,TAC,Northumberland,A84609,MIDDLE FARM SURGERY,10.07
Q30,North East Strategic Health Authority,TAC,Northumberland,A84613,HARBOTTLE SURGERY,16.98
Q30,North East Strategic Health Authority,TAC,Northumberland,A84614,THE ADDERLANE SURGERY,15.33
Q30,North East Strategic Health Authority,TAC,Northumberland,A84618,ALLENDALE HEALTH CENTRE,16.94
Q30,North East Strategic Health Authority,TAC,Northumberland,A84619,ELSDON AVENUE SURGERY,18.74
Q30,North East Strategic Health Authority,TAC,Northumberland,Y00151,COLLINGWOOD MEDICAL GROUP,36.80
Q31,North West Strategic Health Authority,5F5,Salford,P87002,THE POPLARS MEDICAL PRACTICE,28.33
Q31,North West Strategic Health Authority,5F5,Salford,P87003,4/ST ANDREWS MEDICAL PRACTICE,35.60
Q31,North West Strategic Health Authority,5F5,Salford,P87004,1/SALFORD MEDICAL PRACTICE,37.94
Q31,North West Strategic Health Authority,5F5,Salford,P87008,WALKDEN MEDICAL PRACTICE,28.16
Q31,North West Strategic Health Authority,5F5,Salford,P87014,IRLAM GROUP PRACTICE,23.78
Q31,North West Strategic Health Authority,5F5,Salford,P87015,PENDLETON MEDICAL CENTRE,43.26
Q31,North West Strategic Health Authority,5F5,Salford,P87016,THE SIDES MEDICAL PRACTICE,14.26
Q31,North West Strategic Health Authority,5F5,Salford,P87017,THE LIMES MEDICAL PRACTICE,25.38
Q31,North West Strategic Health Authority,5F5,Salford,P87019,LOWRY MEDICAL PRACTICE,31.85
Q31,North West Strategic Health Authority,5F5,Salford,P87020,2/ST ANDREWS MEDICAL PRACTICE,36.06
Q31,North West Strategic Health Authority,5F5,Salford,P87022,MOCHA PARADE MEDICAL PRACTICE,49.18
Q31,North West Strategic Health Authority,5F5,Salford,P87024,3/SPRINGFIELD HOUSE MEDICAL PRACTICE,38.58
Q31,North West Strategic Health Authority,5F5,Salford,P87025,THE LAKES MEDICAL PRACTICE,27.54
Q31,North West Strategic Health Authority,5F5,Salford,P87026,3/HIGHER BROUGHTON MEDICAL PRACTICE,45.51
Q31,North West Strategic Health Authority,5F5,Salford,P87027,LANGWORTHY MEDICAL PRACTICE,41.30
Q31,North West Strategic Health Authority,5F5,Salford,P87028,THE GILL MEDICAL PRACTICE,28.19
Q31,North West Strategic Health Authority,5F5,Salford,P87032,ORIENT ROAD MEDICAL PRACTICE,27.61
Q31,North West Strategic Health Authority,5F5,Salford,P87035,REGENTS PARK MEDICAL PRACTICE,50.89
Q31,North West Strategic Health Authority,5F5,Salford,P87036,4/LOWER BROUGHTON MEDICAL PRACTICE,50.15
Q31,North West Strategic Health Authority,5F5,Salford,P87039,2/IRLAM MEDICAL PRACTICE,24.42
Q31,North West Strategic Health Authority,5F5,Salford,P87040,SORREL BANK MEDICAL PRACTICE,36.68
Q31,North West Strategic Health Authority,5F5,Salford,P87610,THE MOSSLANDS MEDICAL PRACTICE,26.29
Q31,North West Strategic Health Authority,5F5,Salford,P87613,CLEGGS LANE MEDICAL PRACTICE/129,45.73
Q31,North West Strategic Health Authority,5F5,Salford,P87614,155/MANCHESTER ROAD MEDICAL PRACTICE,25.71
Q31,North West Strategic Health Authority,5F5,Salford,P87618,7/MANCHESTER ROAD MEDICAL PRACTICE,34.04
Q31,North West Strategic Health Authority,5F5,Salford,P87620,1/MONTON MEDICAL PRACTICE,30.64
Q31,North West Strategic Health Authority,5F5,Salford,P87624,ELLENBROOK  MEDICAL PRACTICE,16.45
Q31,North West Strategic Health Authority,5F5,Salford,P87625,DEARDEN AVENUE MEDICAL PRACTICE,48.00
Q31,North West Strategic Health Authority,5F5,Salford,P87627,ORCHARD MEDICAL PRACTICE,15.71
Q31,North West Strategic Health Authority,5F5,Salford,P87629,1/ST ANDREWS MEDICAL PRACTICE,38.50
Q31,North West Strategic Health Authority,5F5,Salford,P87630,CHERRY MEDICAL PRACTICE,44.16
Q31,North West Strategic Health Authority,5F5,Salford,P87632,5/ST ANDREWS MEDICAL PRACTICE,30.04
Q31,North West Strategic Health Authority,5F5,Salford,P87634,CLARENDON MEDICAL PRACTICE,48.29
Q31,North West Strategic Health Authority,5F5,Salford,P87637,THE NELSON FOLD MEDICAL PRACTICE,32.70
Q31,North West Strategic Health Authority,5F5,Salford,P87639,CORNERSTONE MEDICAL PRACTICE,46.09
Q31,North West Strategic Health Authority,5F5,Salford,P87641,1/HIGHER BROUGHTON MEDICAL PRACTICE,49.79
Q31,North West Strategic Health Authority,5F5,Salford,P87642,2/HIGHER BROUGHTON MEDICAL PRACTICE,50.86
Q31,North West Strategic Health Authority,5F5,Salford,P87645,GATEWAY MEDICAL PRACTICE,35.74
Q31,North West Strategic Health Authority,5F5,Salford,P87648,LEICESTER ROAD MEDICAL PRACTICE,35.66
Q31,North West Strategic Health Authority,5F5,Salford,P87649,CHAPEL MEDICAL PRACTICE,26.15
Q31,North West Strategic Health Authority,5F5,Salford,P87651,LIMEFIELD ROAD MEDICAL PRACTICE,32.78
Q31,North West Strategic Health Authority,5F5,Salford,P87652,1/LOWER BROUGHTON MEDICAL PRACTICE,51.50
Q31,North West Strategic Health Authority,5F5,Salford,P87654,3/LOWER BROUGHTON MEDICAL PRACTICE,51.85
Q31,North West Strategic Health Authority,5F5,Salford,P87657,(IRLAM) SALFORD CARE CTRS MEDICAL PRACTI,25.69
Q31,North West Strategic Health Authority,5F5,Salford,P87658,THE WILLOWS MEDICAL PRACTICE,41.67
Q31,North West Strategic Health Authority,5F5,Salford,P87659,3/ST ANDREWS MEDICAL CENTRE,36.18
Q31,North West Strategic Health Authority,5F5,Salford,P87660,ECCLES GATEWAY MEDICAL CENTRE,42.80
Q31,North West Strategic Health Authority,5F5,Salford,P87661,MANCHESTER ROAD EAST MEDICAL PRACTICE,44.90
Q31,North West Strategic Health Authority,5F5,Salford,P87668,2/SALFORD MEDICAL PRACTICE,46.12
Q31,North West Strategic Health Authority,5F5,Salford,Y00443,HORIZON PRIMARY CARE CENTRE MEDICAL PRAC,52.57
Q31,North West Strategic Health Authority,5F5,Salford,Y00445,SALFORD HEALTH MATTERS,47.41
Q31,North West Strategic Health Authority,5F5,Salford,Y02622,BLACKFRIARS,38.06
Q31,North West Strategic Health Authority,5F5,Salford,Y02625,SALFORD CARE HOMES PRACTICE,35.90
Q31,North West Strategic Health Authority,5F5,Salford,Y02767,THE HEIGHTS GEN PRACTICE,30.68
Q31,North West Strategic Health Authority,5F7,Stockport,P88001,BRINNINGTON HEALTH CENTRE 1,58.47
Q31,North West Strategic Health Authority,5F7,Stockport,P88002,MARPLE BRIDGE SURGERY,8.16
Q31,North West Strategic Health Authority,5F7,Stockport,P88003,MANOR MEDICAL PRACTICE,27.92
Q31,North West Strategic Health Authority,5F7,Stockport,P88004,HEATON MOOR MEDICAL CENTRE,16.15
Q31,North West Strategic Health Authority,5F7,Stockport,P88005,FAMILY SURGERY,24.40
Q31,North West Strategic Health Authority,5F7,Stockport,P88006,MARPLE COTTAGE SURGERY,13.78
Q31,North West Strategic Health Authority,5F7,Stockport,P88007,CHEADLE HULME HEALTH CTR 2,9.42
Q31,North West Strategic Health Authority,5F7,Stockport,P88008,HEATON MERSEY MED.PRACT.,12.75
Q31,North West Strategic Health Authority,5F7,Stockport,P88009,WOODLEY HEALTH CENTRE 2,20.62
Q31,North West Strategic Health Authority,5F7,Stockport,P88010,HEATON NORRIS HEALTH CTR. 2,31.37
Q31,North West Strategic Health Authority,5F7,Stockport,P88011,HEATON NORRIS HEALTH CTR. 1,32.89
